id,gsi,academic,personal
22057,0.05660376,1.3,0.75
22059,0.547169685,1.6,0.75
22060,1.188678741,2.1,2.5
22061,0.867924213,2.6,2.25
22062,0.471698046,1.6,0.875
22063,0.150943279,2.2,0.75
22065,2.584905624,3.7,3.5
22066,0.849056244,0.9,0.75
22067,1.415093422,2.1,1.5
22068,0.509433746,1.7,1.375
22070,0.886792183,0.8,1.5
22072,0.698112965,1.9,2
22074,0.07547164,0.7,0.375
22075,0.735848904,1.2,1.5
22076,0.452830076,2.3,1.375
22077,1.603773117,2.3,2.625
22078,0.169811249,1.4,0.25
22079,0.773584843,2.4,1.375
22080,0.132075429,1.2,0.875
22081,0.584905624,1.3,1
22082,0.433962107,2.2,1
22083,0.188679218,1.3,1.375
22084,0.471698046,1.8,1.25
22085,1.26415062,2.6,1.375
22086,0.509433746,2.8,1
22087,0.264150858,1.5,0.125
22088,1.301886559,1.8,0.875
22090,0.566037655,1.6,0.5
22092,0.01886791,0.7,0.25
22093,0.377358437,2,0.75
22094,0.358490467,1,0.5
22099,0.150943279,0.8,0.25
22100,0.603773117,2.8,0.625
22103,0.03773582,1.2,0.125
22104,0.716980934,1.7,2.125
22105,0.207547069,2.1,0.875
22108,0.528301716,2,0.375
22109,0.05660376,1.2,0.375
22279,1.528301239,3.2,3.125
22280,0.773584843,1.7,1.375
22281,1.769229889,2.5,1.625
22291,1.056603432,3.1,1.625
22293,0.867924213,1.6,1.625
22295,1.26415062,2.9,1.625
22296,0.509433746,3,1.625
22298,0.07547164,1.1,0.5
22302,0.716980934,2.7,0.875
22303,0.660377026,1.5,0.75
22305,1.113206863,1.8,0.875
22308,0.5,3.2,1.125
22310,0.01886791,1.7,0.125
22313,0.113207519,0.9,0.125
22318,0.886792183,2.9,1.125
22319,1.735848427,2.5,1.375
22321,0.396226406,1.8,1.375
22322,0.830188274,1.8,1.5
22323,1.528301239,1.7,1.125
22325,1.22641468,3.5,1.5
22326,0.301886559,1.3,0.375
22331,2.113206863,3.3,3.625
22332,1.094339371,3.6,1.625
22333,0.528301716,2.3,0.875
22334,0.113207519,1.6,0.75
22336,0.452830076,1.7,0.625
22338,0.754716873,2.1,0.875
22339,0.490566015,2.6,1.25
22340,1.452829361,2.9,1.125
22342,1,2.6,2.125
22343,0.830188274,3.2,1.5
22344,1.094339371,2.6,1.25
22347,1.509433746,3.3,1
22348,1.169811249,2.6,0.75
22349,0.01886791,0.6,0.125
22350,0.188679218,2.3,0.5
22351,1.056603432,2.4,2
22352,0.830188274,2.2,0.875
22353,0.943396091,2.7,1.125
22354,0.452830076,1.9,1.25
22355,0.226415038,2.1,0.375
22359,0.660377026,3.2,0.75
22362,1.188678741,2.9,0.625
22364,1.22641468,3.3,0.625
22365,0.509433746,1.9,0.25
22368,0.150943279,2.2,0.75
22369,1.607842445,3.7,2.125
22371,0.622641087,2.1,1
22372,1.415093422,2.5,1.125
22374,1.584905624,2.4,1.375
22376,0.03773582,2.5,1.125
22377,0.471698046,1.8,0.875
22379,0.377358437,1.7,1.125
22381,1.811320305,3.6,2.625
22382,1.660376549,1.9,1
22386,0.169811249,1,0.25
22387,0.188679218,2.4,0.625
22388,0.173076868,2.8,1.5
22389,0.962264061,2.5,1.75
22390,0.339622498,1.5,0.375
22431,0,0.7,0.125
22435,0.094339609,1.1,0.625
22438,1.188678741,1.4,2.125
22439,0.735848904,2.1,0.875
22449,1.037734985,2.4,1.875
22455,1.773584366,2.5,1.875
22456,0.547169685,2,0.75
22457,0.301886559,2.3,0.75
22460,0.811320305,1.6,0.875
22467,0.03773582,2,0.25
22469,0.358490467,2.2,1.5
22470,0.584905624,2,1.25
22473,0.358490467,0.9,1.125
22474,1.283018112,2.6,2.375
22475,0.132075429,0.6,1
22477,0.094339609,0.8,0.625
22480,1.584905624,3.2,2
22482,0.660377026,2.7,0.25
22486,0.207547069,1.7,1.375
22493,0.490566015,1.2,0.25
22496,0.207547069,0.9,0.375
22497,0.886792183,1.5,0.75
22498,1.075470924,1.9,1.125
22499,0.113207519,1.6,0.125
22500,1.396225929,1.7,2.125
22501,1.641509056,3.2,3.5
22502,0.150943279,0.9,0.125
22504,1.22641468,2.4,2
22506,1.113206863,1.9,0.75
22507,0.433962107,1,0.625
22509,0.01886791,0.8,1.125
22510,0.509433746,0.9,0.625
22513,1.471697807,2,1.125
22514,1.188678741,1,1.75
22515,0.132075429,0.5,0.125
22520,1.528301239,1.8,0.5
22567,0.150943279,1.6,0.5
22568,1.320754051,2.4,2.25
22571,0.566037655,0.7,1.5
22572,1.566037178,3.1,1.5
22573,0.660377026,2.9,0.875
22577,0.03773582,0.6,0.25
22578,0.264150858,0.8,1
22582,0.094339609,0.2,0.375
22585,0.773584843,0.7,1.875
22586,0.094339609,0.6,0.875
22590,0.509433746,1.7,0.5
22592,0.150943279,0.6,0.5
22595,0.339622498,2.5,1.375
22612,0.471698046,1.3,0.25
22613,0.792452812,1.5,1.125
22614,0.528301716,1,0.125
22617,0.415094137,1,0.625
22618,0.226415038,0.9,0.25
22619,0.98113203,2.1,1.875
22620,0.094339609,1.5,0.875
22621,0.641509056,1.3,1
22623,1.320754051,2.8,2
22624,1.35848999,2.5,2.125
22625,0.415094137,1.6,0.875
22626,0.301886559,2.3,0.25
22627,0.641509056,1.8,1
22629,0.358490467,0.7,0.125
22630,0.660377026,1.5,1.125
22631,1.056603432,2.5,1.125
22632,1.320754051,2.2,1.125
22633,0.07547164,1.2,0.5
22635,0.905660152,0.3,0.625
22637,0.188679218,1.5,0.375
22638,1.283018112,3,1.5
22639,1.509433746,1.7,1.875
22640,0.641509056,1.6,0.625
22641,0.226415038,0.9,0.75
22642,0.528301716,1.1,0.875
22643,0.05660376,1.5,0.375
22644,1.26415062,1.3,1.125
22645,0.094339609,2.2,1.625
22646,0.547169685,1.4,0.875
22647,1.509433746,2.8,2
22648,1.415093422,1.7,1.375
22649,0.320754528,1,0.125
22650,1.754716873,3,2.875
22653,0.264150858,0.5,0.625
22654,0.358490467,1.3,0.5
22655,0.509433746,2.6,0.75
22656,0.660377026,2.1,1.5
22658,1.113206863,0.8,1
22659,0.396226406,1.2,0.625
22660,0.603773117,1.8,1.5
22662,0.660377026,1.3,0.75
22663,0.339622498,1.5,0.25
22664,0.716980934,1.6,1.125
22665,0.150943279,0.9,0.25
22666,0.924528122,2,0.75
22667,0.735848904,1.6,0.625
22668,2.245281219,2.6,2.25
22669,1.207546234,2.4,1.625
22679,1.509433746,2.2,1.875
22680,0.226415038,1.3,0.375
22681,0.169811249,1.4,0.375
22683,0.188679218,0.6,0.5
22686,0.320754528,0.5,0.5
22687,0.396226406,0.5,1
22689,0.509433746,0.5,0.75
22690,1.716980934,2.9,1.625
22691,0.603773117,1.5,1.625
22692,0.03773582,1.9,0.625
22693,0.301886559,1.7,0.375
22694,1.26415062,1.5,2
22697,0.339622498,1,0.125
22699,0.811320305,1.6,0.5
22700,0.226415038,1.3,0.25
22701,0.716980934,0.8,0.75
22702,0.452830076,0.9,0.5
22705,1.056603432,1.8,0.875
22706,0.358490467,1.3,0.625
22707,0.415094137,0.5,0.25
22708,1.471697807,3,2.5
22709,0,1.3,0.625
22710,2.442306519,2.8,2.375
22711,0.07547164,1.2,0.25
22712,0.811320305,2.2,0.875
22713,0.98113203,2.4,1.5
22714,0.03773582,0.6,0.375
22715,0.226415038,2,0.625
22716,1.867923737,2.3,0.625
22717,0.283018827,0.9,0.25
22718,1.037734985,1.2,1.125
22720,0.245283008,1,0.25
22721,0.773584843,2.5,0.75
22722,0.113207519,1,0.25
22723,0.07547164,1,0.375
22726,1.849056244,3.1,2.75
22727,0.679244995,1.9,1.125
22730,0.98113203,1.9,1.375
22731,0,0.7,0.375
22732,0.207547069,1.2,0.5
22733,0.679244995,0.9,1.375
22734,1.188678741,1.6,1.75
22735,0.094339609,0.4,0.125
22736,0.264150858,1.2,0.625
22737,1.509433746,2.9,1.75
22738,0.132075429,2.4,0.75
22739,0.471698046,1.4,0.625
22740,1.471697807,3.3,1.375
22741,0.849056244,1.3,1.375
22742,1.211538315,2.9,2
22743,0.584905624,2.5,1.625
22744,0.698112965,2.2,1.375
22746,0.07547164,0.2,0.375
22747,1.415093422,2.1,1.625
22748,0.283018827,2.2,1.375
22750,0.603773117,2.2,1.125
22751,0.415094137,1.3,0.25
22752,0.113207519,0.8,0.125
22753,1.245282173,2,1.625
22754,0.547169685,1.9,0.75
22758,0.811320305,1.1,1
22759,1.056603432,1.8,1.5
22760,1.943395615,2.5,1.625
22941,0.188679218,0.7,0.25
22942,0.415094137,0.7,0.75
22943,0.207547069,0.7,0.375
22944,0.264150858,1.5,0.875
22945,0.245283008,0.3,0.25
22946,0.132075429,1.3,0.375
22947,0.867924213,1.8,0.75
22948,0.905660152,1.7,1.625
22949,0.207547069,0.5,0.125
22950,1.415093422,2.2,1.75
22951,0.169811249,1,0.5
22952,0.094339609,0.3,0.25
22953,1.075470924,2,1.75
22954,0.773584843,1.7,1.25
22955,1.245282173,3.1,1.75
22957,0.415094137,1.6,0.25
22958,0.584905624,2.6,0.75
22959,0.207547069,1.3,0.375
22960,0.660377026,2,2.25
22962,0.320754528,1.3,0.375
22963,0.188679218,0.5,0.625
22964,0.811320305,2.4,1.25
22965,2.113206863,1,0.875
22966,0.245283008,1,0.625
22967,0.094339609,1.3,0.25
22968,0.490566015,2.5,0.875
22969,0.471698046,1.5,0.625
22970,0.396226406,2.1,0.75
22971,0.433962107,1.9,0.5
22973,1.26415062,2.3,1.5
22974,0.584905624,1.3,0.75
22975,0.660377026,0.8,1
22976,0.339622498,1.2,1.125
22977,1.384614944,1.7,2
22979,0.01886791,0.4,0.625
22981,0.471698046,1.8,0.375
22982,0.396226406,1.7,0.5
22983,0.320754528,0.9,0.5
22984,0.169811249,0.9,0.5
22985,1.660376549,2.6,2.125
22986,0.226415038,1.6,1
22987,0.452830076,1.9,0.75
22988,0.566037655,1,0.625
22990,0.924528122,2.5,0.875
22991,0.339622498,1.8,0.375
22992,0.169811249,0.9,0.5
22993,0.509433746,1.6,0.5
22994,0.679244995,1.6,0.75
22996,0.603773117,2.5,1.75
22997,0.528301716,2.1,1
22998,0.137254834,0.4,0.125
22999,0.188679218,0.8,0.625
23002,1.150942802,1.9,2.25
23003,0.622641087,1,1
23004,1.377358437,2.6,2
23005,0.320754528,2.3,1.5
23006,0.358490467,1.8,0.125
23008,0.377358437,1,0.625
23009,1.094339371,2.4,1.25
23010,0.150943279,0.8,0.75
23012,0.132075429,1.7,0.875
23013,0.622641087,1.9,1.125
23015,1.150942802,3.1,1.125
23016,0.320754528,1.8,0.625
23017,0.711538315,1.6,1.25
23018,0.566037655,1.7,1
23019,0.264150858,1.1,0.125
23020,0.660377026,1.2,0.875
23024,0.509433746,2,0.375
23025,0.528301716,1.7,1.375
23027,1.886792183,3.3,2.125
23028,1.981131554,2.7,2.25
23029,0.622641087,2.2,0.75
23030,0.320754528,2.9,1.375
23031,0.358490467,0.8,2
23032,0.830188274,1.9,1.625
23033,3.113206863,2.6,2.625
23034,1.679244995,2,2.125
23035,0.924528122,1.9,1.375
23036,0.830188274,1.7,2
23037,1.057691574,2.4,1.75
23038,0.188679218,0.6,0.375
23039,0,0.6,0.625
23040,0.188679218,0.9,0.125
23041,0.301886559,0.6,0.75
23046,1.509433746,2.7,1.75
23048,0.169811249,0.7,0.125
23050,0.660377026,2.3,1.25
23051,1.207546234,1.5,1.5
23052,0.01886791,1,0.125
23053,0.235294104,1.2,0.25
23054,0.05660376,0.7,0.125
23055,0.339622498,1.7,0.875
23056,0.301886559,1.3,0.75
23058,0.849056244,2.3,1.25
23059,0.471698046,1.5,0.25
23060,1.943395615,2.2,1.75
23061,1.716980934,2.3,2.625
23063,1.207546234,1.5,1.875
23064,0.320754528,1.3,1.125
23065,0.924528122,1.5,1.125
23066,0.433962107,1.4,0.75
23069,0.264150858,1.6,1
23070,1.433961868,1.4,1.125
23071,0.377358437,1.9,0.75
23072,0.641509056,1.5,1.5
23073,0.358490467,0.9,0.375
23080,0.226415038,1.9,1.125
23081,0.396226406,2.1,0.625
23083,0.962264061,3,1.375
23085,0.226415038,1,0.375
23086,0.905660152,2.8,1
23087,2.433961868,2.8,2
23088,0.698112965,3.1,1.125
23089,0.698112965,1.7,0.5
23090,0.188679218,1.9,1.25
23092,0.886792183,1.5,0.625
23093,0.679244995,2.4,0.875
23094,0.094339609,1.9,0.625
23095,0.113207519,1,0.25
23097,0.566037655,1.8,1.25
23098,2.056602478,2.4,2
23099,0.283018827,1.1,0.875
23100,2.132074356,2.9,1.625
23102,0.396226406,1.3,0.875
23103,0.339622498,1.5,0.625
23104,1.13207531,1.9,1.5
23105,0.905660152,1,0.625
23109,1.211538315,3,2.125
23111,1.433961868,2.6,1.75
23112,0.716980934,1.5,1.375
23113,1.433961868,3.8,2
23114,0.094339609,1.5,0.125
23115,0.396226406,2,0.75
23116,0.415094137,2.3,1
23117,3.452829361,3.2,2.625
23120,1.037734985,1.1,1.25
23121,0.188679218,1.7,0.75
23122,0.03773582,1,0.25
23123,0.754716873,1.8,0.875
23125,0.660377026,2.1,1.125
23126,0.339622498,3.4,1
23127,0.150943279,0.4,0.375
23128,0.584905624,3,2
23129,0.283018827,2,0.375
23130,1.4905653,2.9,1
23131,0.415094137,1.8,0.5
23134,0.207547069,2.8,0.625
23135,0.666666508,2,0.75
23136,0.490566015,1.1,0.75
23137,0.415094137,1.2,0.375
23138,0.716980934,2.5,2.5
23139,0.603773117,1.4,1.25
23140,0.207547069,0.5,0.5
23143,0.150943279,0.8,0.625
23144,0.264150858,1.7,0.5
23147,0.471698046,2.4,0.5
23149,0.226415038,1.9,0.75
23150,0.188679218,1.5,0.25
23151,0.320754528,2.3,0.5
23152,1.867923737,3.5,2.625
23153,0.433962107,1.8,0.75
23154,0.226415038,1.6,0.25
23155,1.35848999,3.5,1.75
23156,1.981131554,2.9,2.125
23157,0.98113203,2.3,1.75
23158,0.320754528,1.2,0.125
23159,1.826922417,0.3,0.375
23160,0.169811249,1.8,0.25
23161,1.075470924,1.1,0.625
23162,1.62264061,2.4,3
23163,0.98113203,1.9,0.5
23164,0.169811249,0.9,0.25
23166,1.452829361,1.4,0.75
23167,0.094339609,0.8,0.125
23169,0.094339609,1,0.375
23170,0.301886559,2.2,0.375
23172,1.25,1.2,1
23173,1.584905624,2.7,3.5
23174,0.660377026,1.8,1.25
23175,1.22641468,1.7,0.875
23176,0.283018827,1.6,0.625
23177,0.283018827,0.4,0.25
23178,2.188678741,2.3,1.875
23179,0.01886791,1.1,0.125
23181,0.415094137,1.3,0.625
23182,1.396225929,1.4,1.25
23183,0.433962107,2.4,1.125
23185,1.207546234,1.6,1.125
23186,1.867923737,1.9,2.125
23187,1.22641468,1.6,0.625
23188,0.264150858,1,1.625
23189,1.245282173,2.4,1.5
23190,1.22641468,1.8,1.375
23193,0.603773117,1.6,1.625
23194,0.301886559,0.3,1
23195,1.35848999,2.6,2.625
23196,0.301886559,0.9,0.25
23197,0.264150858,1.1,1
23198,0.905660152,2.5,1.75
23199,1.433961868,1.4,1.625
23200,0.433962107,1.1,0.5
23201,0.03773582,0.8,0.125
23202,0.547169685,1.7,0.875
23204,1.245282173,2.8,1.125
23205,0.188679218,1.1,0.375
23207,1.207546234,2.2,1.25
23209,0.509433746,0.7,0.625
23210,0.283018827,1.3,0.375
23211,0.05660376,0.1,0.125
23213,0.716980934,3.2,1.75
23214,3.018867493,3.5,3.375
23215,0.679244995,2,1.75
23217,2.596153259,2.4,2.375
23218,0.403846025,0.5,0.125
23219,0.283018827,2.7,0.625
23220,0.509433746,1.6,0.625
23221,0.490566015,1,1.375
23222,0.773584843,1.9,1.5
23223,0.452830076,0.9,0.625
23224,0.547169685,1.2,1.5
23225,0.735848904,2.1,1.375
23226,0.490566015,1.4,0.625
23227,0.207547069,1.2,0.375
23228,0.547169685,1.4,0.75
23229,0.849056244,1.4,1.25
23230,0.452830076,1.6,0.5
23231,0.07547164,0.6,0.375
23232,0.169811249,0.2,0.75
23233,0.792452812,1.4,1.125
23234,0.803921223,1.6,1.125
23235,0.358490467,1.2,1.875
23236,0.07547164,1.7,0.375
23237,0.660377026,2.3,1.125
23238,1.283018112,1.1,1.5
23239,0.622641087,0.8,0.75
23243,0.094339609,1.8,1.25
23245,0.830188274,2.1,1.75
23246,0.339622498,1.8,0.625
23247,0.384615183,1.7,0.625
23252,0.622641087,1.4,0.625
23253,0.471698046,1.3,1
23254,0.094339609,0.1,0.25
23255,0.150943279,1.1,0.5
23257,1.018867493,2.1,1.375
23258,0.169811249,0.7,1
23259,1.679244995,3.4,1.625
23260,0.301886559,2.7,1.5
23261,0.113207519,0.6,0.25
23261,0.509433746,1.4,0.375
23262,0.528301716,1.2,0.875
23263,0.490566015,2.2,1.375
23264,0.150943279,0.2,0.5
23265,0.358490467,1.2,0.375
23266,0.094339609,0.6,0.125
23268,1.943395615,3.1,1.375
23270,1.528301239,3.2,2
23272,1.269229889,2.2,1.875
23273,1.037734985,2.7,1.625
23274,0.07547164,0.6,0.75
23275,0.283018827,0.8,0.25
23276,0.01886791,0.5,0.25
23277,1.269229889,1.4,0.5
23278,0.735848904,2.3,0.75
23279,0.245283008,1.3,0.25
23281,0.264150858,0.2,0.25
23282,0.283018827,0.8,0.125
23283,0.905660152,2.1,0.625
23293,1.150942802,3.4,0.75
23304,0.641509056,1.3,1.5
23421,1.230769157,2.5,2.125
23422,0.301886559,1.6,0.25
23424,1.452829361,3.4,2.125
23425,0.132075429,1,0.375
23426,0.792452812,2.9,2.5
23427,1.075470924,2.8,1.875
23429,1.113206863,1.5,2
23430,1.716980934,2.7,0.75
23431,0.660377026,2.2,2.125
23432,1,1.2,1.125
23433,0.358490467,2.1,0.25
23434,0.886792183,2.9,0.75
23436,0.301886559,1.8,0.875
23437,0.188679218,1.2,0.125
23438,0.05660376,1,0.75
23439,0.98113203,2.4,0.5
23440,0.679244995,1.8,1.25
23441,0.07547164,1.5,1
23442,1.245282173,3.1,2
23443,0.150943279,1.5,0.75
23445,1.113206863,2.3,1.875
23446,1.075470924,2.4,2
23447,0.07547164,1.1,0.75
23449,0.773584843,2.3,1.625
23450,0.226415038,0.9,1
23451,0,0.9,0.375
23452,1.283018112,3.3,1.875
23454,0.313725471,1.6,1.625
23455,0.807692051,1.7,1
23456,0.716980934,2.2,1.125
23457,0.490566015,1.9,0.5
23458,0.547169685,1.2,0.5
23459,1.094339371,2.5,2.125
23460,0.698112965,2.1,0.375
23501,0.886792183,1.3,1.125
23503,0.301886559,1,0.375
23504,0.283018827,1.7,0.375
23505,2.283018112,2.9,2
23506,0.433962107,1.6,0.25
23507,0.924528122,2.8,1.375
23508,0.735848904,2.5,0.75
23509,0.886792183,1.9,1.625
23511,1.35848999,2.9,1.375
23512,0.603773117,3.3,2.875
23513,0.452830076,1.7,0.75
23514,1.716980934,0.8,0.5
23516,0.07547164,0.7,0.125
23519,0.07547164,1.2,0.875
23521,0.547169685,1.3,0.875
23523,0.698112965,1.7,0.5
23524,0.358490467,1.5,0.25
23525,0.283018827,1.5,1.25
23526,0.113207519,2.2,0.75
23527,0.169811249,0.7,0.5
23528,0.283018827,0.8,0.125
23529,1.26415062,1.4,1.875
23531,0.226415038,1.4,0.625
23532,2.207546234,3.4,2
23533,0.547169685,1.7,1
23534,0.113207519,0.8,0.125
23535,0.433962107,1,0.5
23536,0.05660376,0.7,0.5
23538,0.603773117,2.3,1
23539,0.245283008,1.6,0.5
23540,0.169811249,2.3,0.625
23541,0.433962107,2.5,0.625
23542,0.01886791,2.8,0.375
23543,1.62264061,3.1,3.25
23544,0.622641087,2,1.125
23545,0.264150858,1.7,0.625
23546,1.62264061,3.1,1.75
23549,0.283018827,1.7,1.375
23551,0.076923072,1.8,0.875
23552,0.622641087,1.6,1.625
23553,1.35848999,1.7,2.25
23554,0.603773117,2.5,1.25
23555,0.132075429,0.8,0.5
23556,0.169811249,1.6,1
23557,0.358490467,1.7,0.375
23558,1.113206863,2.7,2.5
23559,0.320754528,2.3,1.125
23560,0.339622498,1.7,1.125
23561,0.867924213,0.7,1.25
23563,0.660377026,0.7,1.125
23564,0.867924213,2.8,1.5
23565,0.264150858,1.4,0.375
23566,0.547169685,2.5,1.25
23567,0.452830076,1.6,0.375
23569,0.415094137,1.9,0.875
23570,0.509433746,1,0.625
23571,0.735848904,2,0.75
23572,0.188679218,0.6,0.625
23573,0.433962107,2.1,0.25
23575,0.094339609,0.3,0.25
23576,2.867923737,3.2,2.75
23577,0.301886559,0.9,0.625
23578,2.471696854,2.9,2.875
23579,0.150943279,1.2,0.125
23580,1.452829361,2.7,1.25
23581,0.415094137,1.7,1
23582,0.641509056,2.4,0.75
23583,0.207547069,1.2,1.5
23584,0.943396091,1.9,3.25
23585,0.962264061,3.2,1.125
23587,0.584905624,2.2,2.625
23588,0.169811249,1,0.375
23590,1.207546234,2.3,1.25
23591,0.452830076,1.6,1
23592,1,2.8,1.625
23596,0.132075429,0.6,0.25
23597,0.226415038,1.3,0.375
23599,0.754716873,1.3,1
23603,0.566037655,2.8,0.875
23604,1.415093422,1,1.875
23605,1.037734985,2.3,0.375
23606,0.452830076,2.9,0.5
23607,0.509433746,1.3,0.25
23608,0,0.8,0.25
23609,1.960783958,3.2,2.125
23610,0.716980934,2.3,1.375
23611,0.169811249,1,0.25
23612,0.377358437,0.9,0.25
23615,0.735848904,2.9,1.5
23617,1.603773117,3.1,1.75
23618,1.037734985,3.1,1.5
23626,1.094339371,2.1,1.875
23627,0.566037655,1.6,0.5
23633,0.094339609,1.1,0.5
23634,0.886792183,2.1,2.125
23635,0.509433746,1,0.25
23636,0.358490467,0.3,0.25
23640,0.301886559,1.1,0.625
23641,0.188679218,0.9,0.75
23642,1.547169685,2.9,1.75
23661,0.03773582,1.5,0.75
23662,1.037734985,2.3,1.875
23663,1.830187798,1.9,1.625
23664,0.05660376,0.6,0.25
23665,1.433961868,2.1,0.875
23667,0.301886559,0.7,0.375
23668,1,2.5,0.75
23669,0.490566015,0.7,1
23670,1.22641468,1.6,0.875
23671,0.660377026,1.5,1
23672,1.450980186,2.6,0.875
23673,0.679244995,0.5,1.5
23674,0.584905624,1.8,0.375
23675,2.698112488,3.9,2.375
23676,0.415094137,1.7,0.5
23677,0.735848904,2.6,0.5
23679,0.509433746,1.5,0.875
23680,0.264150858,2.8,1.375
23681,1.207546234,2.9,1.5
23682,0.867924213,1.9,0.875
23683,0.264150858,1.8,1
23684,0.339622498,2.9,0.375
23685,1.094339371,2.2,1.625
23686,1.452829361,2.8,1
23687,0.698112965,1.8,0.75
23688,0.962264061,3.3,1.375
23689,1.320754051,2.2,2
23690,0.490566015,1.9,1.25
23691,0.886792183,2.4,1.25
23692,1.509433746,2.7,1.375
23693,0.245283008,1.8,0.75
23694,0.471698046,1.8,0.375
23695,0.792452812,1,1.5
23696,0.471698046,0.8,0.875
23697,0.490566015,1.7,0.5
23698,0.867924213,1,1.125
23699,1,2.6,1.375
23700,2.245281219,3,2.375
23701,0.603773117,1.9,1.375
23703,0.509433746,1,0.5
23704,0.245283008,0.7,0.125
23705,0.98113203,2.6,1.5
23706,0.283018827,1.7,0.625
23707,0.150943279,1.5,0.5
23708,2.056602478,2.8,2.375
23709,0.339622498,0.5,0.625
23710,0.245283008,1.5,0.875
23711,0.339622498,1.2,0.125
23712,2.25,1.8,1.625
23713,1.075470924,2.7,1.625
23715,0.603773117,1.4,1
23716,0.660377026,2.9,0.875
23717,1.811320305,2.7,2.25
23718,0.943396091,2.5,1.5
23719,0.603773117,1.7,1
23720,0.264150858,0.2,0.375
23721,0.509433746,1.3,0.375
23722,0.188679218,1.5,0.375
23723,0.188679218,0.7,0.25
23724,1.943395615,2.6,2.875
23725,1.62264061,2.8,1.5
23726,1.698112488,1.7,1.125
23727,0.679244995,1.2,0.5
23728,1,2.2,1.125
23729,0.226415038,0.8,0.5
23730,0.245283008,1.7,0.875
23731,0.962264061,1.9,0.75
23732,3,3.2,3.5
23733,0.03773582,1,0.5
23734,2.094339371,0.6,0.5
23735,0.094339609,0.6,0.25
23737,0.07547164,0.3,0.125
23738,0.660377026,1.8,0.625
23739,1.415093422,2.7,1.25
23740,1.13207531,3.3,1.625
23741,0.792452812,1.7,0.5
23742,0.094339609,1.8,0.5
23743,0.584905624,1.8,1
23744,0.716980934,3.2,1.125
23746,0.150943279,0.6,0.375
23747,0.754716873,2.1,1
23748,0.283018827,1.2,0.25
23749,0.584905624,0.9,1.125
23751,1.150942802,1.3,0.25
23752,0.905660152,1.5,0.125
23753,0.169811249,1.3,0.125
23754,0.528301716,2,0.125
23757,0.339622498,1.6,0.625
23758,0.03773582,1,1
23759,0.113207519,1.7,0.75
23760,1.188678741,2,1.875
23761,0.622641087,1.8,0.625
23762,1.26415062,1.9,1.875
23764,0.226415038,1.4,0.25
23765,0.867924213,1.5,1.375
23766,0.169811249,2,0.375
23769,0.433962107,1.5,1.125
23770,0.509433746,1.6,1.125
23771,2.962263107,3.6,2.25
23772,0.169811249,1.9,1.125
23773,0.943396091,2.3,0.375
23775,0.320754528,2,0.125
23776,0.169811249,0.7,0.125
23777,0.924528122,0.9,1.875
23778,0.962264061,1.7,2.25
23779,0.301886559,1.3,1
23780,1,3,1
23781,1.339622498,2.7,0.875
23783,0.283018827,0.6,0.75
23784,0.433962107,1.3,0.875
23785,0.490566015,2.6,0.75
23786,0.207547069,0.9,0.375
23787,0.792452812,2.5,0.75
23788,0.301886559,0.8,0.875
23790,1.113206863,2.1,1.875
23791,0.773584843,3.1,1.125
23792,0.396226406,2.7,0.5
23793,0.698112965,1.9,1.5
23794,1.867923737,1.4,1.875
23795,0.245283008,1.3,0.875
23796,1.150942802,2.4,2.5
23797,1.037734985,1.7,0.25
23799,0.716980934,1.8,1
23801,1.471697807,2.1,2.25
23802,2.226413727,3.4,3.375
23803,0.490566015,1.4,0.875
23804,0.150943279,1.8,0.75
23805,0.490566015,2.1,3.125
23806,0.339622498,1.1,0.25
23808,0.452830076,0.5,0.375
23809,1.4905653,2.5,1.5
23810,0.226415038,0.6,1.125
23811,3.113206863,2.7,3.5
23813,2.433961868,3.7,2.25
23814,1.283018112,1.6,1.875
23816,2.226413727,3.8,3.125
23817,1,2.3,1.25
23818,1.576922417,2.9,1
23819,0.754716873,1.1,0.625
23821,0.735848904,2.3,0.5
23822,0.566037655,1.1,0.5
23824,0.622641087,1.9,1.5
23825,0.094339609,1.6,0.5
23826,0.660377026,2,1.25
23827,1.566037178,2.8,2
23828,0.716980934,2.1,1.625
23829,0.867924213,0.2,1.375
23830,1.849056244,3.4,1.875
23831,0.377358437,1.5,0.625
23832,0.905660152,2.4,1.875
23833,0.811320305,2.2,1.25
23835,1.094339371,1.8,1
23836,0.320754528,1.3,0.125
23837,1.773584366,3.2,1.375
23838,1.056603432,2.2,0.125
23839,1.735848427,1.8,0.625
23840,0.358490467,0.8,0.75
23847,0.377358437,0.2,0.125
23854,1.396225929,2.2,1.75
23859,1.35848999,1.9,1
23864,0.792452812,2.3,0.875
23865,0.396226406,1,0.5
23866,0.358490467,0.3,1.5
23867,0.452830076,0.9,0.875
23892,0.735848904,1.2,0.375
23894,0.509433746,1.8,0.375
23895,0.660377026,1.1,0.375
23898,0.150943279,1,0.75
23902,1.981131554,2.6,2.75
23909,1.283018112,2.2,1.875
23910,0.754716873,1.2,1
23913,0.75,1.8,1.75
23915,0.094339609,1.4,0.5
23916,1.339622498,1.6,0.75
23919,0.471698046,1.6,0.625
23920,0.867924213,1.7,0.5
23921,0.423076868,1.6,0.5
23926,0.339622498,0.9,0.625
23927,0.245283008,1.2,1.25
23930,0.830188274,3.3,1.625
23931,1.905659676,2.4,2.5
23932,0.132075429,0.9,0.25
